
gs1	gs1.ngenes	gs2	gs2.ngenes	ncommon	pvalue	FDR
3	53	GO:0042440	56	0	3.33548366406e-13	4.22118371868e-13
3	53	GO:0042441	4	0	3.33548366406e-13	4.22107728439e-13
3	53	GO:0070843	2	0	3.33548366406e-13	4.22097085548e-13
3	53	GO:0070842	4	0	3.33548366406e-13	4.22086443193e-13
3	53	GO:0042448	10	0	3.33548366406e-13	4.22075801374e-13
3	53	GO:0070848	88	0	3.33548366406e-13	4.22065160092e-13
3	53	GO:0034308	11	0	3.33548366406e-13	4.22054519347e-13
3	53	GO:0031468	1	0	3.33548366406e-13	4.22043879138e-13
3	53	GO:0070904	2	0	3.33548366406e-13	4.22033239466e-13
3	53	GO:0042998	1	0	3.33548366406e-13	4.2202260033e-13
3	53	GO:0042999	1	0	3.33548366406e-13	4.22011961731e-13
3	53	GO:0042996	3	0	3.33548366406e-13	4.22001323668e-13
3	53	GO:0042997	2	0	3.33548366406e-13	4.21990686141e-13
3	53	GO:0042994	13	0	3.33548366406e-13	4.21980049151e-13
3	53	GO:0042992	23	0	3.33548366406e-13	4.21969412696e-13
3	53	GO:0042993	28	0	3.33548366406e-13	4.21958776778e-13
3	53	GO:0042990	53	0	3.33548366406e-13	4.21948141397e-13
3	53	GO:0042991	1	0	3.33548366406e-13	4.21937506551e-13
3	53	GO:0023056	575	2	1.68886349244e-11	4.21937506551e-13
3	53	GO:0061196	4	0	3.33548366406e-13	4.21916238467e-13
3	53	GO:0090177	1	0	3.33548366406e-13	4.2190560523e-13
3	53	GO:0090175	11	0	3.33548366406e-13	4.21894972528e-13
3	53	GO:0044249	2375	3	1.07544595815e-10	4.21894972528e-13
3	53	GO:0090179	7	0	3.33548366406e-13	4.21873708732e-13
3	53	GO:0090178	7	0	3.33548366406e-13	4.21863077638e-13
3	53	GO:0009128	3	0	3.33548366406e-13	4.2185244708e-13
3	53	GO:0022038	5	0	3.33548366406e-13	4.21841817057e-13
3	53	GO:0023051	1617	9	1.52737938558e-06	4.21841817057e-13
3	53	GO:0022037	58	0	3.33548366406e-13	4.21820558619e-13
3	53	GO:0090092	119	0	3.33548366406e-13	4.21809930203e-13
3	53	GO:0048024	24	1	2.463009591e-12	4.21809930203e-13
3	53	GO:0090283	1	0	3.33548366406e-13	4.21788674979e-13
3	53	GO:0051026	4	0	3.33548366406e-13	4.2177804817e-13
3	53	GO:0051024	7	0	3.33548366406e-13	4.21767421896e-13
3	53	GO:0007411	344	4	6.36059320607e-10	4.21767421896e-13
3	53	GO:0009229	1	0	3.33548366406e-13	4.21746170955e-13
3	53	GO:0051028	111	0	3.33548366406e-13	4.21735546288e-13
3	53	GO:0051029	4	0	3.33548366406e-13	4.21724922156e-13
3	53	GO:0044242	106	0	3.33548366406e-13	4.21714298559e-13
3	53	GO:0044266	2	0	3.33548366406e-13	4.21703675498e-13
3	53	GO:0044267	2288	9	1.52737938558e-06	4.21703675498e-13
3	53	GO:0044264	60	0	3.33548366406e-13	4.2168243098e-13
3	53	GO:0007413	11	0	3.33548366406e-13	4.21671809524e-13
3	53	GO:0044262	441	1	2.463009591e-12	4.21671809524e-13
3	53	GO:0044260	4179	12	6.79201501687e-05	3.11365803668e-12
3	53	GO:0007431	29	0	3.33548366406e-13	4.21639948366e-13
3	53	GO:0060058	3	0	3.33548366406e-13	4.21629329049e-13
3	53	GO:0044268	3	0	3.33548366406e-13	4.21618710268e-13
3	53	GO:0044269	19	0	3.33548366406e-13	4.21608092022e-13
3	53	GO:0007416	34	1	2.463009591e-12	4.21608092022e-13
3	53	GO:0044247	21	0	3.33548366406e-13	4.21586857133e-13
3	53	GO:0009163	29	0	3.33548366406e-13	4.21576240491e-13
3	53	GO:0071447	2	0	3.33548366406e-13	4.21565624384e-13
3	53	GO:0019317	9	0	3.33548366406e-13	4.21555008811e-13
3	53	GO:0014807	1	0	3.33548366406e-13	4.21544393773e-13
3	53	GO:0015015	3	0	3.33548366406e-13	4.21533779269e-13
3	53	GO:0014805	4	0	3.33548366406e-13	4.215231653e-13
3	53	GO:0014809	1	0	3.33548366406e-13	4.21512551866e-13
3	53	GO:0071445	62	0	3.33548366406e-13	4.21501938966e-13
3	53	GO:0019318	193	1	2.463009591e-12	4.21501938966e-13
3	53	GO:0019319	50	0	3.33548366406e-13	4.21480714769e-13
3	53	GO:0006467	6	0	3.33548366406e-13	4.21470103472e-13
3	53	GO:0009223	7	0	3.33548366406e-13	4.21459492709e-13
3	53	GO:0044126	14	0	3.33548366406e-13	4.21448882481e-13
3	53	GO:0071506	2	0	3.33548366406e-13	4.21438272787e-13
3	53	GO:0071505	2	0	3.33548366406e-13	4.21427663627e-13
3	53	GO:0071504	4	0	3.33548366406e-13	4.21417055001e-13
3	53	GO:0071503	5	0	3.33548366406e-13	4.21406446909e-13
3	53	GO:0071502	3	0	3.33548366406e-13	4.21395839351e-13
3	53	GO:0071501	3	0	3.33548366406e-13	4.21385232327e-13
3	53	GO:0010498	160	0	3.33548366406e-13	4.21374625838e-13
3	53	GO:2000143	3	0	3.33548366406e-13	4.21364019882e-13
3	53	GO:2000142	13	0	3.33548366406e-13	4.2135341446e-13
3	53	GO:2000145	289	0	3.33548366406e-13	4.21342809572e-13
3	53	GO:2000144	6	0	3.33548366406e-13	4.21332205217e-13
3	53	GO:2000147	170	0	3.33548366406e-13	4.21321601397e-13
3	53	GO:2000146	88	0	3.33548366406e-13	4.2131099811e-13
3	53	GO:0009161	31	0	3.33548366406e-13	4.21300395357e-13
3	53	GO:2000148	1	0	3.33548366406e-13	4.21289793138e-13
3	53	GO:0070272	3	0	3.33548366406e-13	4.21279191452e-13
3	53	GO:0070271	492	2	1.68886349244e-11	4.21279191452e-13
3	53	GO:0070278	1	0	3.33548366406e-13	4.21257989681e-13
3	53	GO:0032964	5	0	3.33548366406e-13	4.21247389595e-13
3	53	GO:0032965	16	0	3.33548366406e-13	4.21236790043e-13
3	53	GO:0032966	4	0	3.33548366406e-13	4.21226191025e-13
3	53	GO:0032967	12	0	3.33548366406e-13	4.2121559254e-13
3	53	GO:0007043	50	0	3.33548366406e-13	4.21204994588e-13
3	53	GO:0007042	4	0	3.33548366406e-13	4.2119439717e-13
3	53	GO:0007041	37	0	3.33548366406e-13	4.21183800284e-13
3	53	GO:0007040	29	0	3.33548366406e-13	4.21173203932e-13
3	53	GO:0032968	4	0	3.33548366406e-13	4.21162608114e-13
3	53	GO:0007049	1007	3	1.07544595815e-10	4.21162608114e-13
3	53	GO:0033563	1	0	3.33548366406e-13	4.21141418075e-13
3	53	GO:0033567	4	0	3.33548366406e-13	4.21130823856e-13
3	53	GO:0033566	2	0	3.33548366406e-13	4.21120230169e-13
3	53	GO:0046104	1	0	3.33548366406e-13	4.21109637015e-13
3	53	GO:0021955	13	0	3.33548366406e-13	4.21099044395e-13
3	53	GO:0021954	36	0	3.33548366406e-13	4.21088452307e-13
3	53	GO:0021957	1	0	3.33548366406e-13	4.21077860752e-13
3	53	GO:0046541	3	0	3.33548366406e-13	4.2106726973e-13
3	53	GO:0021953	90	0	3.33548366406e-13	4.2105667924e-13
3	53	GO:0021952	10	0	3.33548366406e-13	4.21046089283e-13
3	53	GO:0032612	7	0	3.33548366406e-13	4.21035499859e-13
3	53	GO:0032613	2	0	3.33548366406e-13	4.21024910968e-13
3	53	GO:0032610	1	0	3.33548366406e-13	4.21014322609e-13
3	53	GO:0032611	5	0	3.33548366406e-13	4.21003734783e-13
3	53	GO:0032616	1	0	3.33548366406e-13	4.20993147489e-13
3	53	GO:0032615	3	0	3.33548366406e-13	4.20982560728e-13
3	53	GO:0043473	70	0	3.33548366406e-13	4.20971974499e-13
3	53	GO:0043470	23	0	3.33548366406e-13	4.20961388803e-13
3	53	GO:0043471	23	0	3.33548366406e-13	4.20950803639e-13
3	53	GO:0043476	2	0	3.33548366406e-13	4.20940219007e-13
3	53	GO:0043474	4	0	3.33548366406e-13	4.20929634908e-13
3	53	GO:0033690	2	0	3.33548366406e-13	4.2091905134e-13
3	53	GO:0033693	1	0	3.33548366406e-13	4.20908468305e-13
3	53	GO:0033692	30	0	3.33548366406e-13	4.20897885802e-13
3	53	GO:0002017	2	0	3.33548366406e-13	4.20887303832e-13
3	53	GO:0045618	5	0	3.33548366406e-13	4.20876722393e-13
3	53	GO:0045619	83	0	3.33548366406e-13	4.20866141486e-13
3	53	GO:0035195	23	0	3.33548366406e-13	4.20855561112e-13
3	53	GO:0045616	11	0	3.33548366406e-13	4.20844981269e-13
3	53	GO:0045617	3	0	3.33548366406e-13	4.20834401958e-13
3	53	GO:0048857	8	0	3.33548366406e-13	4.2082382318e-13
3	53	GO:0072528	36	0	3.33548366406e-13	4.20813244933e-13
3	53	GO:0072529	32	0	3.33548366406e-13	4.20802667217e-13
3	53	GO:0002011	10	0	3.33548366406e-13	4.20792090034e-13
3	53	GO:0052106	1	0	3.33548366406e-13	4.20781513382e-13
3	53	GO:0072521	426	4	6.36059320607e-10	4.20781513382e-13
3	53	GO:0072522	150	0	3.33548366406e-13	4.20760361674e-13
3	53	GO:0072523	259	3	1.07544595815e-10	4.20760361674e-13
3	53	GO:0072524	46	0	3.33548366406e-13	4.20739212091e-13
3	53	GO:0072525	16	0	3.33548366406e-13	4.20728638098e-13
3	53	GO:0072526	2	0	3.33548366406e-13	4.20718064635e-13
3	53	GO:0072527	65	0	3.33548366406e-13	4.20707491705e-13
3	53	GO:0035129	1	0	3.33548366406e-13	4.20696919305e-13
3	53	GO:0003170	12	0	3.33548366406e-13	4.20686347437e-13
3	53	GO:0048213	1	0	3.33548366406e-13	4.206757761e-13
3	53	GO:0006064	1	0	3.33548366406e-13	4.20665205295e-13
3	53	GO:0006797	1	0	3.33548366406e-13	4.2065463502e-13
3	53	GO:0006062	1	0	3.33548366406e-13	4.20644065277e-13
3	53	GO:0031129	1	0	3.33548366406e-13	4.20633496065e-13
3	53	GO:0031128	27	0	3.33548366406e-13	4.20622927385e-13
3	53	GO:0031125	3	0	3.33548366406e-13	4.20612359235e-13
3	53	GO:0031124	70	0	3.33548366406e-13	4.20601791616e-13
3	53	GO:0031120	2	0	3.33548366406e-13	4.20591224528e-13
3	53	GO:0031123	83	0	3.33548366406e-13	4.20580657972e-13
3	53	GO:0031122	11	0	3.33548366406e-13	4.20570091946e-13
3	53	GO:0034755	4	0	3.33548366406e-13	4.20559526451e-13
3	53	GO:0034754	85	0	3.33548366406e-13	4.20548961487e-13
3	53	GO:0035590	7	0	3.33548366406e-13	4.20538397054e-13
3	53	GO:0060248	1	0	3.33548366406e-13	4.20527833151e-13
3	53	GO:0060249	140	0	3.33548366406e-13	4.20517269779e-13
3	53	GO:0060710	3	0	3.33548366406e-13	4.20506706938e-13
3	53	GO:0060711	28	0	3.33548366406e-13	4.20496144627e-13
3	53	GO:0060712	8	0	3.33548366406e-13	4.20485582847e-13
3	53	GO:0060713	12	0	3.33548366406e-13	4.20475021598e-13
3	53	GO:0060242	4	0	3.33548366406e-13	4.20464460879e-13
3	53	GO:0060716	13	0	3.33548366406e-13	4.20453900691e-13
3	53	GO:0090361	2	0	3.33548366406e-13	4.20443341033e-13
3	53	GO:0010966	3	0	3.33548366406e-13	4.20432781905e-13
3	53	GO:0010962	21	0	3.33548366406e-13	4.20422223308e-13
3	53	GO:0010963	2	0	3.33548366406e-13	4.20411665241e-13
3	53	GO:0048672	3	0	3.33548366406e-13	4.20401107705e-13
3	53	GO:0051817	35	0	3.33548366406e-13	4.20390550698e-13
3	53	GO:0051818	6	0	3.33548366406e-13	4.20379994222e-13
3	53	GO:0006608	1	0	3.33548366406e-13	4.20369438276e-13
3	53	GO:0009449	1	0	3.33548366406e-13	4.2035888286e-13
3	53	GO:0007608	62	0	3.33548366406e-13	4.20348327974e-13
3	53	GO:0007605	97	0	3.33548366406e-13	4.20337773619e-13
3	53	GO:0000082	149	1	2.463009591e-12	4.20337773619e-13
3	53	GO:0006600	11	0	3.33548366406e-13	4.20316666497e-13
3	53	GO:0007606	117	0	3.33548366406e-13	4.20306113731e-13
3	53	GO:0007601	201	0	3.33548366406e-13	4.20295561495e-13
3	53	GO:0006607	13	0	3.33548366406e-13	4.20285009789e-13
3	53	GO:0007603	11	0	3.33548366406e-13	4.20274458612e-13
3	53	GO:0007602	34	0	3.33548366406e-13	4.20263907966e-13
3	53	GO:0002279	6	0	3.33548366406e-13	4.20253357849e-13
3	53	GO:0002278	1	0	3.33548366406e-13	4.20242808262e-13
3	53	GO:0002275	19	0	3.33548366406e-13	4.20232259204e-13
3	53	GO:0002274	49	1	2.463009591e-12	4.20232259204e-13
3	53	GO:0060807	1	0	3.33548366406e-13	4.20211162677e-13
3	53	GO:0045058	17	0	3.33548366406e-13	4.20200615208e-13
3	53	GO:0045059	6	0	3.33548366406e-13	4.20190068269e-13
3	53	GO:0042761	7	0	3.33548366406e-13	4.20179521859e-13
3	53	GO:0045056	4	0	3.33548366406e-13	4.20168975978e-13
3	53	GO:0045055	18	0	3.33548366406e-13	4.20158430627e-13
3	53	GO:0042762	4	0	3.33548366406e-13	4.20147885805e-13
3	53	GO:0055026	3	0	3.33548366406e-13	4.20137341512e-13
3	53	GO:0055024	21	0	3.33548366406e-13	4.20126797749e-13
3	53	GO:0055025	2	0	3.33548366406e-13	4.20116254515e-13
3	53	GO:0055022	1	0	3.33548366406e-13	4.2010571181e-13
3	53	GO:0055023	1	0	3.33548366406e-13	4.20095169634e-13
3	53	GO:0055020	1	0	3.33548366406e-13	4.20084627987e-13
3	53	GO:0055021	17	0	3.33548366406e-13	4.20074086869e-13
3	53	GO:0006952	867	2	1.68886349244e-11	4.20074086869e-13
3	53	GO:0043903	17	0	3.33548366406e-13	4.2005300622e-13
3	53	GO:0006950	2494	7	8.4586104009e-08	4.2005300622e-13
3	53	GO:0010259	21	0	3.33548366406e-13	4.20031927687e-13
3	53	GO:0006956	49	0	3.33548366406e-13	4.20021389214e-13
3	53	GO:0006957	13	0	3.33548366406e-13	4.2001085127e-13
3	53	GO:0006954	298	0	3.33548366406e-13	4.20000313854e-13
3	53	GO:0006955	805	2	1.68886349244e-11	4.20000313854e-13
3	53	GO:0048011	218	3	1.07544595815e-10	2.12654437245e-11
3	53	GO:0048010	21	0	3.33548366406e-13	4.19968704779e-13
3	53	GO:0048013	8	0	3.33548366406e-13	4.19958169478e-13
3	53	GO:0006959	90	0	3.33548366406e-13	4.19947634706e-13
3	53	GO:0048015	84	1	2.463009591e-12	4.19947634706e-13
3	53	GO:0048014	2	0	3.33548366406e-13	4.19926566746e-13
3	53	GO:0048017	84	1	2.463009591e-12	4.19926566746e-13
3	53	GO:0048016	61	0	3.33548366406e-13	4.19905500901e-13
3	53	GO:0000738	8	0	3.33548366406e-13	4.1989496877e-13
3	53	GO:0000737	24	0	3.33548366406e-13	4.19884437168e-13
3	53	GO:0000730	5	0	3.33548366406e-13	4.19873906095e-13
3	53	GO:0000731	8	0	3.33548366406e-13	4.19863375549e-13
3	53	GO:0000733	4	0	3.33548366406e-13	4.19852845532e-13
3	53	GO:0033365	224	1	2.463009591e-12	4.19852845532e-13
3	53	GO:2000343	2	0	3.33548366406e-13	4.19831787082e-13
3	53	GO:0018160	1	0	3.33548366406e-13	4.19821258649e-13
3	53	GO:0010257	12	0	3.33548366406e-13	4.19810730745e-13
3	53	GO:0045429	26	0	3.33548366406e-13	4.19800203368e-13
3	53	GO:0045428	35	0	3.33548366406e-13	4.19789676519e-13
3	53	GO:0003382	22	0	3.33548366406e-13	4.19779150198e-13
3	53	GO:0034655	295	3	1.07544595815e-10	4.19779150198e-13
3	53	GO:0045423	3	0	3.33548366406e-13	4.1975809914e-13
3	53	GO:0050725	1	0	3.33548366406e-13	4.19747574403e-13
3	53	GO:0045426	10	0	3.33548366406e-13	4.19737050193e-13
3	53	GO:0045425	2	0	3.33548366406e-13	4.19726526511e-13
3	53	GO:0072049	2	0	3.33548366406e-13	4.19716003357e-13
3	53	GO:2000617	1	0	3.33548366406e-13	4.19705480731e-13
3	53	GO:0034968	30	0	3.33548366406e-13	4.19694958632e-13
3	53	GO:0034969	8	0	3.33548366406e-13	4.19684437061e-13
3	53	GO:2000618	1	0	3.33548366406e-13	4.19673916017e-13
3	53	GO:0034653	3	0	3.33548366406e-13	4.196633955e-13
3	53	GO:2000349	1	0	3.33548366406e-13	4.19652875512e-13
3	53	GO:2000602	121	1	2.463009591e-12	4.19652875512e-13
3	53	GO:2000348	2	0	3.33548366406e-13	4.19631837116e-13
3	53	GO:2000606	1	0	3.33548366406e-13	4.19621318709e-13
3	53	GO:2000359	2	0	3.33548366406e-13	4.1961080083e-13
3	53	GO:2000354	1	0	3.33548366406e-13	4.19600283478e-13
3	53	GO:2000356	1	0	3.33548366406e-13	4.19589766653e-13
3	53	GO:2000609	2	0	3.33548366406e-13	4.19579250355e-13
3	53	GO:2000351	6	0	3.33548366406e-13	4.19568734584e-13
3	53	GO:2000352	4	0	3.33548366406e-13	4.19558219341e-13
3	53	GO:2000353	2	0	3.33548366406e-13	4.19547704624e-13
3	53	GO:0021564	1	0	3.33548366406e-13	4.19537190434e-13
3	53	GO:0021561	5	0	3.33548366406e-13	4.19526676772e-13
3	53	GO:0021562	3	0	3.33548366406e-13	4.19516163636e-13
3	53	GO:0021563	2	0	3.33548366406e-13	4.19505651028e-13
3	53	GO:0021568	2	0	3.33548366406e-13	4.19495138946e-13
3	53	GO:0021569	3	0	3.33548366406e-13	4.19484627391e-13
3	53	GO:0051259	223	0	3.33548366406e-13	4.19474116362e-13
3	53	GO:0051258	49	0	3.33548366406e-13	4.19463605861e-13
3	53	GO:0051251	196	1	2.463009591e-12	4.19463605861e-13
3	53	GO:0051250	73	0	3.33548366406e-13	4.19442586438e-13
3	53	GO:0051253	638	0	3.33548366406e-13	4.19432077516e-13
3	53	GO:0051252	2798	8	3.72811611586e-07	4.19432077516e-13
3	53	GO:0051255	1	0	3.33548366406e-13	4.19411061253e-13
3	53	GO:0051254	840	3	1.07544595815e-10	4.19411061253e-13
3	53	GO:0051257	1	0	3.33548366406e-13	4.19390047095e-13
3	53	GO:0032571	3	0	3.33548366406e-13	4.19379540806e-13
3	53	GO:0032570	25	0	3.33548366406e-13	4.19369035044e-13
3	53	GO:0010771	12	0	3.33548366406e-13	4.19358529807e-13
3	53	GO:0010770	24	0	3.33548366406e-13	4.19348025097e-13
3	53	GO:0034504	103	1	2.463009591e-12	4.19348025097e-13
3	53	GO:0034505	3	0	3.33548366406e-13	4.19327017256e-13
3	53	GO:0034501	6	0	3.33548366406e-13	4.19316514124e-13
3	53	GO:0034502	20	0	3.33548366406e-13	4.19306011519e-13
3	53	GO:0021740	1	0	3.33548366406e-13	4.1929550944e-13
3	53	GO:0034508	8	0	3.33548366406e-13	4.19285007887e-13
3	53	GO:0034509	1	0	3.33548366406e-13	4.1927450686e-13
3	53	GO:2000383	1	0	3.33548366406e-13	4.19264006359e-13
3	53	GO:0002475	3	0	3.33548366406e-13	4.19253506384e-13
3	53	GO:0002474	83	0	3.33548366406e-13	4.19243006935e-13
3	53	GO:0002477	1	0	3.33548366406e-13	4.19232508011e-13
3	53	GO:0002476	1	0	3.33548366406e-13	4.19222009614e-13
3	53	GO:0007380	1	0	3.33548366406e-13	4.19211511742e-13
3	53	GO:0007382	1	0	3.33548366406e-13	4.19201014396e-13
3	53	GO:0002478	5	0	3.33548366406e-13	4.19190517576e-13
3	53	GO:0007386	5	0	3.33548366406e-13	4.19180021281e-13
3	53	GO:0007387	1	0	3.33548366406e-13	4.19169525512e-13
3	53	GO:0015691	4	0	3.33548366406e-13	4.19159030269e-13
3	53	GO:0071313	1	0	3.33548366406e-13	4.19148535551e-13
3	53	GO:0015693	8	0	3.33548366406e-13	4.19138041359e-13
3	53	GO:0015692	1	0	3.33548366406e-13	4.19127547692e-13
3	53	GO:0015695	30	0	3.33548366406e-13	4.1911705455e-13
3	53	GO:0071317	1	0	3.33548366406e-13	4.19106561934e-13
3	53	GO:0015697	17	0	3.33548366406e-13	4.19096069844e-13
3	53	GO:0015696	6	0	3.33548366406e-13	4.19085578278e-13
3	53	GO:0001922	2	0	3.33548366406e-13	4.19075087238e-13
3	53	GO:0015698	94	0	3.33548366406e-13	4.19064596723e-13
3	53	GO:0071318	4	0	3.33548366406e-13	4.19054106734e-13
3	53	GO:0001921	6	1	2.463009591e-12	4.19054106734e-13
3	53	GO:0046351	2	0	3.33548366406e-13	4.1903312833e-13
3	53	GO:0021825	3	0	3.33548366406e-13	4.19022639916e-13
3	53	GO:0046426	9	0	3.33548366406e-13	4.19012152026e-13
3	53	GO:0046427	37	0	3.33548366406e-13	4.19001664662e-13
3	53	GO:0046356	25	0	3.33548366406e-13	4.18991177823e-13
3	53	GO:0046425	52	0	3.33548366406e-13	4.18980691508e-13
3	53	GO:0046358	4	0	3.33548366406e-13	4.18970205719e-13
3	53	GO:0046359	1	0	3.33548366406e-13	4.18959720454e-13
3	53	GO:0070963	1	0	3.33548366406e-13	4.18949235714e-13
3	53	GO:0002710	9	0	3.33548366406e-13	4.18938751499e-13
3	53	GO:0002711	21	0	3.33548366406e-13	4.18928267809e-13
3	53	GO:0002712	25	0	3.33548366406e-13	4.18917784643e-13
3	53	GO:0002713	1	0	3.33548366406e-13	4.18907302002e-13
3	53	GO:0002714	11	0	3.33548366406e-13	4.18896819886e-13
3	53	GO:0002715	18	0	3.33548366406e-13	4.18886338294e-13
3	53	GO:0051648	56	1	2.463009591e-12	4.18886338294e-13
3	53	GO:0002717	15	0	3.33548366406e-13	4.18865376683e-13
3	53	GO:0051646	18	0	3.33548366406e-13	4.18854896665e-13
3	53	GO:0002719	11	0	3.33548366406e-13	4.18844417171e-13
3	53	GO:0051645	4	0	3.33548366406e-13	4.18833938201e-13
3	53	GO:0051642	9	0	3.33548366406e-13	4.18823459756e-13
3	53	GO:0051643	2	0	3.33548366406e-13	4.18812981835e-13
3	53	GO:0051640	129	1	2.463009591e-12	4.18812981835e-13
3	53	GO:0051641	1266	8	3.72811611586e-07	3.09254875471e-12
3	53	GO:2000295	1	0	3.33548366406e-13	4.18781551217e-13
3	53	GO:0035659	1	0	3.33548366406e-13	4.18771075393e-13
3	53	GO:0035108	111	0	3.33548366406e-13	4.18760600093e-13
3	53	GO:0070961	1	0	3.33548366406e-13	4.18750125317e-13
3	53	GO:0030423	3	0	3.33548366406e-13	4.18739651064e-13
3	53	GO:0030422	3	0	3.33548366406e-13	4.18729177336e-13
3	53	GO:0030421	1	0	3.33548366406e-13	4.18718704132e-13
3	53	GO:0035107	111	0	3.33548366406e-13	4.18708231452e-13
3	53	GO:0035106	2	0	3.33548366406e-13	4.18697759295e-13
3	53	GO:0035105	1	0	3.33548366406e-13	4.18687287663e-13
3	53	GO:0035104	4	0	3.33548366406e-13	4.18676816554e-13
3	53	GO:0061384	8	0	3.33548366406e-13	4.18666345969e-13
3	53	GO:0090209	2	0	3.33548366406e-13	4.18655875907e-13
3	53	GO:0061386	1	0	3.33548366406e-13	4.1864540637e-13
3	53	GO:0061381	1	0	3.33548366406e-13	4.18634937355e-13
3	53	GO:0061383	16	0	3.33548366406e-13	4.18624468865e-13
3	53	GO:0060495	1	0	3.33548366406e-13	4.18614000898e-13
3	53	GO:0060527	7	0	3.33548366406e-13	4.18603533454e-13
3	53	GO:0060526	7	0	3.33548366406e-13	4.18593066534e-13
3	53	GO:0060525	11	0	3.33548366406e-13	4.18582600138e-13
3	53	GO:0060523	3	0	3.33548366406e-13	4.18572134264e-13
3	53	GO:0006388	6	0	3.33548366406e-13	4.18561668915e-13
3	53	GO:0043281	138	1	2.463009591e-12	4.18561668915e-13
3	53	GO:0006386	12	0	3.33548366406e-13	4.18540739785e-13
3	53	GO:0006385	12	0	3.33548366406e-13	4.18530276005e-13
3	53	GO:0006384	3	0	3.33548366406e-13	4.18519812748e-13
3	53	GO:0006383	35	0	3.33548366406e-13	4.18509350014e-13
3	53	GO:0006382	2	0	3.33548366406e-13	4.18498887803e-13
3	53	GO:0060529	2	0	3.33548366406e-13	4.18488426116e-13
3	53	GO:0060528	3	0	3.33548366406e-13	4.18477964951e-13
3	53	GO:0048570	3	0	3.33548366406e-13	4.1846750431e-13
3	53	GO:0035434	6	0	3.33548366406e-13	4.18457044191e-13
3	53	GO:0035364	1	0	3.33548366406e-13	4.18446584595e-13
3	53	GO:0035360	1	0	3.33548366406e-13	4.18436125523e-13
3	53	GO:0045993	1	0	3.33548366406e-13	4.18425666973e-13
3	53	GO:0045991	2	0	3.33548366406e-13	4.18415208945e-13
3	53	GO:0045990	3	0	3.33548366406e-13	4.18404751441e-13
3	53	GO:0045995	57	0	3.33548366406e-13	4.18394294459e-13
3	53	GO:0045994	1	0	3.33548366406e-13	4.18383838e-13
3	53	GO:0071800	1	0	3.33548366406e-13	4.18373382064e-13
3	53	GO:0042523	14	0	3.33548366406e-13	4.1836292665e-13
3	53	GO:0042522	17	0	3.33548366406e-13	4.18352471759e-13
3	53	GO:0042520	4	0	3.33548366406e-13	4.1834201739e-13
3	53	GO:0042524	3	0	3.33548366406e-13	4.18331563544e-13
3	53	GO:0010841	2	0	3.33548366406e-13	4.1832111022e-13
3	53	GO:0006163	391	4	6.36059320607e-10	4.1832111022e-13
3	53	GO:0000154	2	0	3.33548366406e-13	4.1830020514e-13
3	53	GO:0003401	16	0	3.33548366406e-13	4.18289753383e-13
3	53	GO:0010840	2	0	3.33548366406e-13	4.18279302149e-13
3	53	GO:0006167	5	0	3.33548366406e-13	4.18268851437e-13
3	53	GO:0006166	4	0	3.33548366406e-13	4.18258401247e-13
3	53	GO:0006165	5	0	3.33548366406e-13	4.18247951579e-13
3	53	GO:0006164	138	0	3.33548366406e-13	4.18237502434e-13
3	53	GO:0003409	1	0	3.33548366406e-13	4.1822705381e-13
3	53	GO:0006168	3	0	3.33548366406e-13	4.18216605709e-13
3	53	GO:0048714	9	0	3.33548366406e-13	4.18206158129e-13
3	53	GO:0048715	10	0	3.33548366406e-13	4.18195711072e-13
3	53	GO:0048712	9	0	3.33548366406e-13	4.18185264536e-13
3	53	GO:0048713	19	0	3.33548366406e-13	4.18174818522e-13
3	53	GO:0048710	15	0	3.33548366406e-13	4.18164373031e-13
3	53	GO:0048711	5	0	3.33548366406e-13	4.18153928061e-13
3	53	GO:0045191	13	0	3.33548366406e-13	4.18143483612e-13
3	53	GO:0045190	15	0	3.33548366406e-13	4.18133039686e-13
3	53	GO:0045197	10	0	3.33548366406e-13	4.18122596281e-13
3	53	GO:0045196	1	0	3.33548366406e-13	4.18112153398e-13
3	53	GO:0042428	9	0	3.33548366406e-13	4.18101711037e-13
3	53	GO:0042427	3	0	3.33548366406e-13	4.18091269197e-13
3	53	GO:0042424	5	0	3.33548366406e-13	4.18080827878e-13
3	53	GO:0042423	15	1	2.463009591e-12	4.18080827878e-13
3	53	GO:0042420	4	0	3.33548366406e-13	4.18059946806e-13
3	53	GO:0042421	4	0	3.33548366406e-13	4.18049507052e-13
3	53	GO:0060383	1	0	3.33548366406e-13	4.1803906782e-13
3	53	GO:0072033	4	0	3.33548366406e-13	4.18028629108e-13
3	53	GO:0060381	1	0	3.33548366406e-13	4.18018190919e-13
3	53	GO:0060380	1	0	3.33548366406e-13	4.1800775325e-13
3	53	GO:0072034	3	0	3.33548366406e-13	4.17997316103e-13
3	53	GO:0060384	7	0	3.33548366406e-13	4.17986879476e-13
3	53	GO:0060389	12	0	3.33548366406e-13	4.17976443371e-13
3	53	GO:0072039	3	0	3.33548366406e-13	4.17966007787e-13
3	53	GO:0005989	2	0	3.33548366406e-13	4.17955572724e-13
3	53	GO:0032633	2	0	3.33548366406e-13	4.17945138183e-13
3	53	GO:0009386	1	0	3.33548366406e-13	4.17934704162e-13
3	53	GO:0090114	9	0	3.33548366406e-13	4.17924270662e-13
